Transaction_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Rate,Total_Sales,Region
TXN-0252,2023-09-11,CUST-1500,55,Unknown,Electronics,Wireless Headphones,3,120.0,0.05,342.0,North
TXN-0253,2023-06-06,CUST-1019,54,Female,Home Appliances,Vacuum Cleaner,4,160.0,0.1,576.0,North
TXN-0254,2023-06-07,CUST-1403,31,Male,Electronics,Wireless Headphones,1,120.0,0.25,90.0,South
TXN-0255,2023-06-03,CUST-1205,60,Male,Apparel,Running Shoes,4,85.0,0.2,272.0,West
TXN-0256,2023-05-04,CUST-1222,22,Female,Electronics,Tablet,4,350.0,0.0,1400.0,East
TXN-0257,2023-11-28,CUST-1132,53,Male,Apparel,Jeans,3,60.0,0.15,153.0,North
TXN-0258,2023-02-27,CUST-1340,51,Male,Electronics,Smartwatch,4,200.0,0.05,760.0,North
TXN-0259,2023-09-09,CUST-1279,35,Male,Electronics,Smartphone,5,550.0,0.0,2750.0,East
TXN-0260,2023-11-24,CUST-1273,42,Unknown,Electronics,Wireless Headphones,3,120.0,0.2,288.0,West
TXN-0261,2023-07-31,CUST-1051,50,Female,Apparel,Jacket,1,110.0,0.1,99.0,North
TXN-0262,2023-05-08,CUST-1390,44,Female,Electronics,Tablet,3,350.0,0.25,787.5,South
TXN-0263,2023-02-15,CUST-1025,34,Female,Home Appliances,Coffee Maker,4,75.0,0.15,255.0,North
TXN-0264,2023-05-25,CUST-1405,34,Female,Electronics,Smartwatch,4,200.0,0.1,720.0,North
TXN-0265,2023-01-31,CUST-1181,56,Male,Apparel,Running Shoes,3,85.0,0.1,229.5,East
TXN-0266,2023-09-29,CUST-1065,35,Female,Home Appliances,Refrigerator,3,850.0,0.2,2040.0,West
TXN-0267,2023-04-07,CUST-1133,25,Female,Electronics,Smartphone,4,550.0,0.1,1980.0,South
TXN-0268,2023-06-12,CUST-1269,22,Female,Apparel,Hat,4,18.0,0.05,68.4,South
TXN-0269,2023-12-03,CUST-1486,64,Female,Apparel,Hat,1,18.0,0.1,16.2,North
TXN-0270,2023-07-26,CUST-1061,65,Male,Apparel,Jeans,5,60.0,0.25,225.0,East
TXN-0271,2023-08-07,CUST-1346,27,Female,Home Appliances,Microwave Oven,4,180.0,0.1,648.0,North
TXN-0272,2023-02-25,CUST-1368,34,Female,Apparel,Running Shoes,4,85.0,0.2,272.0,North
TXN-0273,2023-04-05,CUST-1344,18,Male,Electronics,Smartwatch,5,200.0,0.25,750.0,South
TXN-0274,2023-03-06,CUST-1356,31,Male,Electronics,Laptop,1,950.0,0.0,950.0,West
TXN-0275,2023-01-11,CUST-1424,18,Female,Apparel,Jacket,3,110.0,0.25,247.5,North
TXN-0276,2023-01-10,CUST-1457,25,Female,Apparel,Running Shoes,3,85.0,0.25,191.25,East
TXN-0277,2023-12-11,CUST-1497,36,Male,Apparel,Jeans,4,60.0,0.05,228.0,West
TXN-0278,2023-02-02,CUST-1287,39,Male,Electronics,Smartphone,5,550.0,0.0,2750.0,North
TXN-0279,2023-11-09,CUST-1053,31,Male,Electronics,Laptop,2,950.0,0.1,1710.0,West
TXN-0280,2023-05-27,CUST-1386,33,Female,Apparel,T-Shirt,4,25.0,0.2,80.0,West
TXN-0281,2023-02-13,CUST-1222,60,Male,Electronics,Laptop,5,950.0,0.15,4037.5,West
TXN-0282,2023-03-17,CUST-1278,46,Female,Apparel,Hat,2,18.0,0.15,30.6,West
TXN-0283,2023-03-13,CUST-1167,67,Male,Home Appliances,Microwave Oven,2,180.0,0.25,270.0,East
TXN-0284,2023-12-19,CUST-1073,47,Female,Apparel,Jacket,2,110.0,0.25,165.0,West
TXN-0285,2023-03-02,CUST-1248,43,Female,Electronics,Tablet,4,350.0,0.05,1330.0,East
TXN-0286,2023-07-11,CUST-1230,64,Female,Apparel,Jacket,1,110.0,0.1,99.0,West
TXN-0287,2023-03-05,CUST-1277,54,Female,Home Appliances,Microwave Oven,1,180.0,0.25,135.0,North
TXN-0288,2023-01-12,CUST-1270,25,Female,Apparel,Jacket,4,110.0,0.1,396.0,East
TXN-0289,2023-06-15,CUST-1026,55,Female,Home Appliances,Coffee Maker,5,75.0,0.05,356.25,West
TXN-0290,2023-03-06,CUST-1325,27,Male,Home Appliances,Microwave Oven,1,180.0,0.25,135.0,West
TXN-0291,2023-11-03,CUST-1323,36,Unknown,Electronics,Wireless Headphones,2,120.0,0.25,180.0,South
TXN-0292,2023-12-10,CUST-1192,29,Male,Home Appliances,Coffee Maker,1,75.0,0.25,56.25,East
TXN-0293,2023-05-24,CUST-1100,25,Female,Electronics,Smartphone,5,550.0,0.05,2612.5,South
TXN-0294,2023-12-14,CUST-1348,45,Male,Electronics,Smartwatch,5,200.0,0.1,900.0,East
TXN-0295,2023-06-21,CUST-1115,22,Male,Electronics,Smartwatch,4,200.0,0.15,680.0,East
TXN-0296,2023-05-02,CUST-1320,21,Female,Apparel,Running Shoes,1,85.0,0.25,63.75,East
TXN-0297,2023-11-03,CUST-1237,57,Male,Electronics,Smartwatch,1,200.0,0.25,150.0,South
TXN-0298,2023-01-23,CUST-1491,55,Male,Electronics,Tablet,5,350.0,0.25,1312.5,South
TXN-0299,2023-05-02,CUST-1239,55,Female,Home Appliances,Air Conditioner,1,650.0,0.2,520.0,East
TXN-0300,2023-07-12,CUST-1185,43,Female,Home Appliances,Air Conditioner,3,650.0,0.1,1755.0,South
TXN-0301,2023-11-04,CUST-1010,59,Male,Electronics,Tablet,2,350.0,0.05,665.0,West
TXN-0302,2023-12-22,CUST-1125,55,Female,Apparel,Jeans,2,60.0,0.05,114.0,East
TXN-0303,2023-11-27,CUST-1091,62,Female,Home Appliances,Air Conditioner,1,650.0,0.1,585.0,East
TXN-0304,2023-09-10,CUST-1265,47,Female,Electronics,Wireless Headphones,3,120.0,0.05,342.0,North
TXN-0305,2023-05-22,CUST-1279,39,Male,Home Appliances,Air Conditioner,5,650.0,0.15,2762.5,North
TXN-0306,2023-01-12,CUST-1370,51,Female,Apparel,Jacket,4,110.0,0.25,330.0,North
TXN-0307,2023-12-04,CUST-1385,52,Female,Apparel,Jacket,3,110.0,0.2,264.0,South
TXN-0308,2023-02-25,CUST-1155,53,Female,Apparel,Jacket,2,110.0,0.0,220.0,East
TXN-0309,2023-03-22,CUST-1035,31,Male,Apparel,Jeans,2,60.0,0.0,120.0,South
TXN-0310,2023-06-18,CUST-1377,47,Male,Apparel,Running Shoes,4,85.0,0.2,272.0,West
TXN-0311,2023-12-08,CUST-1465,53,Female,Electronics,Wireless Headphones,2,120.0,0.0,240.0,East
TXN-0312,2023-04-10,GUEST-UNKNOWN,38,Female,Home Appliances,Vacuum Cleaner,4,160.0,0.05,608.0,North
TXN-0313,2023-12-10,CUST-1183,61,Female,Electronics,Laptop,4,950.0,0.0,3800.0,South
TXN-0314,2023-02-16,GUEST-UNKNOWN,43,Male,Electronics,Smartwatch,2,200.0,0.1,360.0,South
TXN-0315,2023-02-24,CUST-1161,43,Male,Electronics,Smartwatch,2,200.0,0.25,300.0,North
TXN-0316,2023-05-05,CUST-1151,59,Unknown,Home Appliances,Air Conditioner,2,650.0,0.2,1040.0,East
TXN-0317,2023-09-17,CUST-1369,56,Male,Electronics,Smartwatch,3,200.0,0.25,450.0,West
TXN-0318,2023-07-15,CUST-1304,29,Female,Electronics,Smartphone,2,550.0,0.05,1045.0,East
TXN-0319,2023-07-11,CUST-1036,25,Female,Apparel,Jeans,3,60.0,0.2,144.0,East
TXN-0320,2023-12-13,CUST-1309,34,Female,Home Appliances,Microwave Oven,4,180.0,0.1,648.0,West
TXN-0321,2023-12-04,CUST-1448,24,Female,Apparel,Running Shoes,3,85.0,0.05,242.25,South
TXN-0322,2023-09-08,CUST-1101,25,Male,Home Appliances,Refrigerator,4,850.0,0.05,3230.0,North
TXN-0323,2023-09-02,CUST-1136,43,Female,Electronics,Smartwatch,4,200.0,0.15,680.0,East
TXN-0324,2023-07-24,CUST-1169,43,Male,Home Appliances,Microwave Oven,2,180.0,0.2,288.0,East
TXN-0325,2023-11-21,CUST-1347,43,Male,Electronics,Smartphone,4,550.0,0.25,1650.0,West
TXN-0326,2023-02-14,CUST-1239,25,Female,Home Appliances,Air Conditioner,1,650.0,0.2,520.0,North
TXN-0327,2023-03-11,CUST-1354,54,Female,Home Appliances,Microwave Oven,4,180.0,0.1,648.0,North
TXN-0328,2023-04-07,CUST-1160,18,Female,Home Appliances,Coffee Maker,2,75.0,0.25,112.5,South
TXN-0329,2023-12-15,CUST-1340,20,Male,Apparel,Jacket,2,110.0,0.15,187.0,South
TXN-0330,2023-01-27,CUST-1153,28,Female,Home Appliances,Refrigerator,4,850.0,0.25,2550.0,North
TXN-0331,2023-06-05,CUST-1356,31,Male,Home Appliances,Vacuum Cleaner,2,160.0,0.05,304.0,West
TXN-0332,2023-06-23,CUST-1206,43,Female,Home Appliances,Microwave Oven,1,180.0,0.2,144.0,West
TXN-0333,2023-01-12,CUST-1355,29,Female,Electronics,Smartwatch,5,200.0,0.25,750.0,West
TXN-0334,2023-11-30,CUST-1092,18,Female,Home Appliances,Refrigerator,3,850.0,0.25,1912.5,North
TXN-0335,2023-06-03,CUST-1273,62,Female,Electronics,Smartwatch,2,200.0,0.1,360.0,North
TXN-0336,2023-11-15,CUST-1332,23,Female,Home Appliances,Refrigerator,2,850.0,0.1,1530.0,North
TXN-0337,2023-09-28,CUST-1138,28,Female,Electronics,Laptop,5,950.0,0.1,4275.0,East
TXN-0338,2023-05-08,CUST-1224,50,Female,Home Appliances,Refrigerator,4,850.0,0.0,3400.0,North
TXN-0339,2023-05-27,CUST-1485,64,Female,Home Appliances,Refrigerator,1,850.0,0.25,637.5,West
TXN-0340,2023-04-26,CUST-1180,42,Male,Home Appliances,Coffee Maker,3,75.0,0.25,168.75,West
TXN-0341,2023-05-25,CUST-1078,35,Male,Electronics,Wireless Headphones,1,120.0,0.25,90.0,South
TXN-0342,2023-03-16,CUST-1026,62,Male,Electronics,Smartwatch,3,200.0,0.2,480.0,East
TXN-0343,2023-05-27,CUST-1094,39,Male,Electronics,Smartwatch,3,200.0,0.15,510.0,North
TXN-0344,2023-01-22,CUST-1228,52,Male,Electronics,Laptop,4,950.0,0.25,2850.0,East
TXN-0345,2023-09-05,CUST-1011,26,Female,Electronics,Laptop,5,950.0,0.2,3800.0,North
TXN-0346,2023-10-20,CUST-1404,64,Male,Electronics,Tablet,1,350.0,0.15,297.5,South
TXN-0347,2023-04-18,GUEST-UNKNOWN,41,Female,Home Appliances,Vacuum Cleaner,1,160.0,0.15,136.0,North
TXN-0348,2023-12-19,CUST-1309,32,Male,Electronics,Laptop,3,950.0,0.1,2565.0,North
TXN-0349,2023-03-25,CUST-1073,59,Male,Electronics,Wireless Headphones,4,120.0,0.0,480.0,North
TXN-0350,2023-03-15,GUEST-UNKNOWN,24,Female,Electronics,Wireless Headphones,4,120.0,0.1,432.0,North
TXN-0351,2023-10-06,CUST-1072,43,Male,Electronics,Laptop,4,950.0,0.05,3610.0,East
TXN-0352,2023-07-04,CUST-1271,45,Male,Electronics,Laptop,3,950.0,0.0,2850.0,North
TXN-0353,2023-12-02,CUST-1407,22,Female,Home Appliances,Air Conditioner,4,650.0,0.25,1950.0,South
TXN-0354,2023-10-10,CUST-1382,63,Male,Electronics,Tablet,1,350.0,0.1,315.0,North
TXN-0355,2023-04-04,CUST-1485,39,Male,Home Appliances,Air Conditioner,2,650.0,0.2,1040.0,South
TXN-0356,2023-03-22,CUST-1064,21,Male,Apparel,Jeans,4,60.0,0.15,204.0,North
TXN-0357,2023-06-21,CUST-1033,43,Male,Home Appliances,Air Conditioner,1,650.0,0.15,552.5,South
TXN-0358,2023-07-20,CUST-1049,50,Male,Apparel,T-Shirt,1,25.0,0.05,23.75,North
TXN-0359,2023-03-24,CUST-1267,68,Male,Home Appliances,Air Conditioner,2,650.0,0.2,1040.0,South
TXN-0360,2023-02-14,CUST-1151,41,Male,Apparel,Running Shoes,4,85.0,0.25,255.0,North
TXN-0361,2023-12-15,CUST-1487,44,Male,Home Appliances,Coffee Maker,2,75.0,0.2,120.0,West
TXN-0362,2023-02-17,CUST-1418,64,Female,Home Appliances,Microwave Oven,5,180.0,0.05,855.0,North
TXN-0363,2023-11-04,CUST-1404,21,Male,Electronics,Smartphone,1,550.0,0.2,440.0,North
TXN-0364,2023-12-12,CUST-1230,58,Female,Electronics,Laptop,2,950.0,0.1,1710.0,East
TXN-0365,2023-06-04,CUST-1255,44,Female,Electronics,Smartphone,2,550.0,0.15,935.0,North
TXN-0366,2023-02-20,CUST-1477,66,Female,Home Appliances,Coffee Maker,4,75.0,0.2,240.0,East
TXN-0367,2023-11-07,CUST-1337,68,Male,Electronics,Smartphone,3,550.0,0.1,1485.0,South
TXN-0368,2023-11-26,CUST-1065,64,Female,Apparel,Hat,1,18.0,0.15,15.3,North
TXN-0369,2023-01-06,CUST-1278,42,Unknown,Apparel,Jeans,2,60.0,0.2,96.0,North
TXN-0370,2023-10-24,CUST-1054,29,Female,Home Appliances,Microwave Oven,1,180.0,0.15,153.0,North
TXN-0371,2023-10-18,CUST-1175,57,Male,Home Appliances,Microwave Oven,1,180.0,0.1,162.0,North
TXN-0372,2023-05-21,CUST-1282,49,Female,Electronics,Wireless Headphones,3,120.0,0.25,270.0,West
TXN-0373,2023-11-02,CUST-1310,40,Male,Apparel,Jeans,5,60.0,0.05,285.0,South
TXN-0374,2023-04-21,CUST-1062,43,Female,Electronics,Laptop,4,950.0,0.25,2850.0,North
TXN-0375,2023-11-27,CUST-1163,49,Male,Apparel,Hat,2,18.0,0.25,27.0,East
TXN-0376,2023-10-01,CUST-1240,64,Female,Electronics,Smartphone,1,550.0,0.05,522.5,North
TXN-0377,2023-02-23,CUST-1045,41,Female,Electronics,Tablet,3,350.0,0.2,840.0,North
TXN-0378,2023-03-17,CUST-1211,51,Female,Apparel,T-Shirt,2,25.0,0.1,45.0,West
TXN-0379,2023-04-19,CUST-1096,55,Female,Electronics,Smartphone,1,550.0,0.2,440.0,South
TXN-0380,2023-03-26,CUST-1052,65,Male,Apparel,Jeans,3,60.0,0.1,162.0,East
TXN-0381,2023-01-26,CUST-1150,35,Female,Electronics,Laptop,2,950.0,0.25,1425.0,East
TXN-0382,2023-02-21,CUST-1253,40,Female,Apparel,Jeans,4,60.0,0.05,228.0,West
TXN-0383,2023-06-21,CUST-1087,56,Female,Apparel,Jeans,1,60.0,0.1,54.0,East
TXN-0384,2023-09-09,CUST-1249,40,Female,Apparel,Jacket,1,110.0,0.15,93.5,East
TXN-0385,2023-02-15,CUST-1449,46,Female,Electronics,Smartwatch,3,200.0,0.15,510.0,East
TXN-0386,2023-02-26,CUST-1348,57,Male,Electronics,Wireless Headphones,2,120.0,0.2,192.0,South
TXN-0387,2023-09-15,CUST-1138,45,Male,Home Appliances,Air Conditioner,4,650.0,0.15,2210.0,North
TXN-0388,2023-12-16,CUST-1102,54,Female,Electronics,Tablet,5,350.0,0.15,1487.5,North
TXN-0389,2023-10-14,CUST-1464,50,Female,Home Appliances,Coffee Maker,2,75.0,0.25,112.5,North
TXN-0390,2023-11-01,CUST-1442,61,Male,Apparel,T-Shirt,2,25.0,0.05,47.5,North
TXN-0391,2023-03-03,CUST-1012,21,Male,Apparel,Hat,5,18.0,0.05,85.5,West
TXN-0392,2023-09-01,CUST-1301,43,Male,Electronics,Smartwatch,4,200.0,0.25,600.0,West
TXN-0393,2023-01-05,CUST-1107,42,Male,Electronics,Wireless Headphones,2,120.0,0.2,192.0,West
TXN-0394,2023-12-04,CUST-1489,43,Male,Home Appliances,Air Conditioner,4,650.0,0.1,2340.0,East
TXN-0395,2023-02-02,CUST-1383,56,Male,Home Appliances,Coffee Maker,5,75.0,0.15,318.75,South
TXN-0396,2023-10-26,CUST-1017,41,Female,Electronics,Laptop,5,950.0,0.15,4037.5,West
TXN-0397,2023-11-17,CUST-1264,32,Female,Apparel,Jeans,4,60.0,0.15,204.0,West
TXN-0398,2023-07-24,CUST-1298,34,Male,Electronics,Wireless Headphones,2,120.0,0.05,228.0,North
TXN-0399,2023-02-06,CUST-1454,35,Male,Apparel,T-Shirt,3,25.0,0.05,71.25,North
TXN-0400,2023-09-04,CUST-1220,25,Female,Apparel,Running Shoes,2,85.0,0.25,127.5,South
TXN-0401,2023-01-30,CUST-1022,33,Male,Home Appliances,Vacuum Cleaner,5,160.0,0.1,720.0,South
TXN-0402,2023-05-17,CUST-1177,57,Male,Apparel,Running Shoes,5,85.0,0.1,382.5,North
TXN-0403,2023-09-13,CUST-1423,57,Male,Electronics,Smartphone,4,550.0,0.05,2090.0,South
TXN-0404,2023-10-30,CUST-1222,65,Male,Home Appliances,Air Conditioner,5,650.0,0.2,2600.0,South
TXN-0405,2023-05-08,CUST-1019,60,Female,Electronics,Laptop,2,950.0,0.0,1900.0,West
TXN-0406,2023-07-29,CUST-1312,46,Male,Electronics,Smartwatch,5,200.0,0.1,900.0,South
TXN-0407,2023-05-13,CUST-1180,33,Male,Electronics,Smartphone,3,550.0,0.15,1402.5,East
TXN-0408,2023-11-30,CUST-1015,27,Male,Home Appliances,Coffee Maker,5,75.0,0.25,281.25,North
TXN-0409,2023-04-25,CUST-1375,51,Female,Electronics,Laptop,5,950.0,0.15,4037.5,West
TXN-0410,2023-07-29,CUST-1468,32,Female,Home Appliances,Refrigerator,5,850.0,0.05,4037.5,South
TXN-0411,2023-04-03,CUST-1391,65,Male,Home Appliances,Coffee Maker,5,75.0,0.25,281.25,East
TXN-0412,2023-11-08,CUST-1378,44,Female,Apparel,Hat,5,18.0,0.25,67.5,North
TXN-0413,2023-10-29,CUST-1024,55,Female,Apparel,Running Shoes,2,85.0,0.15,144.5,West
TXN-0414,2023-03-28,CUST-1473,24,Female,Electronics,Smartwatch,5,200.0,0.05,950.0,West
TXN-0415,2023-03-06,CUST-1470,45,Male,Apparel,Running Shoes,1,85.0,0.0,85.0,West
TXN-0416,2023-02-07,CUST-1221,51,Female,Home Appliances,Microwave Oven,5,180.0,0.1,810.0,North
TXN-0417,2023-04-20,CUST-1106,62,Female,Apparel,Running Shoes,2,85.0,0.2,136.0,North
TXN-0418,2023-02-27,CUST-1126,47,Male,Electronics,Smartwatch,4,200.0,0.1,720.0,South
TXN-0419,2023-06-12,CUST-1133,64,Male,Home Appliances,Microwave Oven,1,180.0,0.05,171.0,East
TXN-0420,2023-06-30,CUST-1107,28,Female,Home Appliances,Coffee Maker,4,75.0,0.0,300.0,East
TXN-0421,2023-06-09,CUST-1323,35,Female,Home Appliances,Air Conditioner,1,650.0,0.05,617.5,North
TXN-0422,2023-07-20,CUST-1217,35,Male,Home Appliances,Air Conditioner,4,650.0,0.1,2340.0,West
TXN-0423,2023-02-25,CUST-1394,54,Male,Home Appliances,Refrigerator,4,850.0,0.2,2720.0,West
TXN-0424,2023-07-30,CUST-1164,18,Male,Electronics,Wireless Headphones,3,120.0,0.05,342.0,North
TXN-0425,2023-09-25,CUST-1190,47,Female,Electronics,Wireless Headphones,3,120.0,0.0,360.0,North
TXN-0426,2023-08-23,CUST-1080,32,Male,Apparel,Running Shoes,3,85.0,0.1,229.5,South
TXN-0427,2023-01-27,CUST-1241,25,Female,Home Appliances,Coffee Maker,3,75.0,0.15,191.25,South
TXN-0428,2023-03-03,CUST-1443,60,Female,Home Appliances,Microwave Oven,3,180.0,0.25,405.0,South
TXN-0429,2023-01-07,GUEST-UNKNOWN,20,Male,Apparel,Running Shoes,4,85.0,0.25,255.0,North
TXN-0430,2023-04-01,CUST-1028,38,Female,Home Appliances,Refrigerator,3,850.0,0.15,2167.5,North
TXN-0431,2023-04-09,CUST-1088,30,Female,Electronics,Laptop,4,950.0,0.05,3610.0,North
TXN-0432,2023-03-28,CUST-1041,37,Male,Home Appliances,Air Conditioner,3,650.0,0.1,1755.0,West
TXN-0433,2023-02-17,CUST-1328,61,Male,Electronics,Wireless Headphones,4,120.0,0.25,360.0,South
TXN-0434,2023-04-22,GUEST-UNKNOWN,29,Female,Electronics,Wireless Headphones,3,120.0,0.0,360.0,North
TXN-0435,2023-03-07,CUST-1011,55,Female,Electronics,Tablet,3,350.0,0.1,945.0,South
TXN-0436,2023-07-25,CUST-1153,51,Female,Apparel,Hat,1,18.0,0.1,16.2,South
TXN-0437,2023-05-04,CUST-1078,41,Unknown,Electronics,Laptop,4,950.0,0.05,3610.0,East
TXN-0438,2023-05-25,CUST-1273,65,Male,Home Appliances,Coffee Maker,5,75.0,0.1,337.5,East
TXN-0439,2023-12-01,CUST-1345,44,Female,Apparel,Jeans,1,60.0,0.1,54.0,East
TXN-0440,2023-01-28,CUST-1309,50,Female,Apparel,Jeans,4,60.0,0.1,216.0,West
TXN-0441,2023-11-11,CUST-1020,41,Female,Home Appliances,Vacuum Cleaner,1,160.0,0.05,152.0,North
TXN-0442,2023-07-22,CUST-1372,35,Female,Apparel,Running Shoes,5,85.0,0.05,403.75,East
TXN-0443,2023-02-10,CUST-1011,64,Male,Apparel,Running Shoes,3,85.0,0.05,242.25,North
TXN-0444,2023-09-14,CUST-1347,43,Unknown,Electronics,Wireless Headphones,3,120.0,0.1,324.0,North
TXN-0445,2023-11-22,CUST-1285,43,Female,Apparel,Jeans,2,60.0,0.0,120.0,West
TXN-0446,2023-02-12,CUST-1149,47,Unknown,Apparel,T-Shirt,1,25.0,0.1,22.5,North
TXN-0447,2023-07-22,CUST-1091,65,Female,Electronics,Laptop,3,950.0,0.15,2422.5,West
TXN-0448,2023-08-19,CUST-1424,29,Male,Electronics,Wireless Headphones,5,120.0,0.0,600.0,North
TXN-0449,2023-03-27,CUST-1189,43,Female,Electronics,Smartwatch,2,200.0,0.15,340.0,North
TXN-0450,2023-04-05,CUST-1056,28,Male,Apparel,Jacket,4,110.0,0.15,374.0,West
TXN-0451,2023-01-13,CUST-1415,67,Unknown,Home Appliances,Refrigerator,1,850.0,0.05,807.5,South
TXN-0452,2023-09-05,CUST-1037,66,Male,Home Appliances,Air Conditioner,3,650.0,0.1,1755.0,North
TXN-0453,2023-11-21,CUST-1079,27,Female,Apparel,Hat,5,18.0,0.25,67.5,North
TXN-0454,2023-09-14,CUST-1248,48,Female,Apparel,Hat,2,18.0,0.1,32.4,West
TXN-0455,2023-04-27,CUST-1320,22,Female,Home Appliances,Coffee Maker,5,75.0,0.1,337.5,West
TXN-0456,2023-01-21,CUST-1097,26,Male,Electronics,Tablet,5,350.0,0.05,1662.5,West
TXN-0457,2023-04-21,CUST-1220,46,Male,Apparel,Hat,4,18.0,0.25,54.0,East
TXN-0458,2023-12-14,CUST-1500,18,Female,Electronics,Wireless Headphones,1,120.0,0.1,108.0,South
TXN-0459,2023-09-29,CUST-1107,28,Female,Apparel,T-Shirt,4,25.0,0.15,85.0,East
TXN-0460,2023-07-01,CUST-1201,43,Female,Home Appliances,Refrigerator,2,850.0,0.15,1445.0,South
TXN-0461,2023-09-15,CUST-1166,55,Male,Apparel,Hat,3,18.0,0.0,54.0,South
TXN-0462,2023-08-30,CUST-1375,27,Female,Electronics,Laptop,3,950.0,0.05,2707.5,East
TXN-0463,2023-08-17,CUST-1235,63,Female,Home Appliances,Coffee Maker,4,75.0,0.15,255.0,East
TXN-0464,2023-10-03,CUST-1376,53,Female,Home Appliances,Air Conditioner,5,650.0,0.0,3250.0,North
TXN-0465,2023-10-23,CUST-1092,20,Female,Home Appliances,Coffee Maker,2,75.0,0.1,135.0,West
TXN-0466,2023-07-12,CUST-1106,43,Female,Electronics,Laptop,5,950.0,0.25,3562.5,North
TXN-0467,2023-09-17,CUST-1233,43,Female,Home Appliances,Air Conditioner,4,650.0,0.2,2080.0,South
TXN-0468,2023-11-28,CUST-1289,43,Male,Home Appliances,Refrigerator,3,850.0,0.25,1912.5,North
TXN-0469,2023-03-25,CUST-1191,38,Unknown,Home Appliances,Air Conditioner,2,650.0,0.25,975.0,South
TXN-0470,2023-08-03,CUST-1212,26,Male,Electronics,Laptop,5,950.0,0.25,3562.5,South
TXN-0471,2023-02-12,CUST-1314,29,Male,Home Appliances,Microwave Oven,3,180.0,0.1,486.0,East
TXN-0472,2023-01-25,CUST-1324,43,Male,Home Appliances,Microwave Oven,5,180.0,0.2,720.0,East
TXN-0473,2023-04-06,CUST-1281,39,Male,Home Appliances,Coffee Maker,1,75.0,0.15,63.75,North
TXN-0474,2023-09-16,CUST-1261,32,Male,Home Appliances,Vacuum Cleaner,5,160.0,0.25,600.0,North
TXN-0475,2023-03-19,CUST-1025,36,Female,Electronics,Smartwatch,1,200.0,0.25,150.0,West
TXN-0476,2023-03-24,CUST-1214,40,Male,Home Appliances,Vacuum Cleaner,2,160.0,0.15,272.0,North
TXN-0477,2023-04-29,CUST-1380,66,Female,Apparel,Jacket,4,110.0,0.2,352.0,North
TXN-0478,2023-07-05,CUST-1221,67,Male,Apparel,Hat,3,18.0,0.1,48.6,West
TXN-0479,2023-11-07,CUST-1341,55,Male,Apparel,Running Shoes,5,85.0,0.15,361.25,North
TXN-0480,2023-11-18,CUST-1290,39,Female,Apparel,Jeans,3,60.0,0.15,153.0,South
TXN-0481,2023-10-08,CUST-1399,23,Female,Apparel,Running Shoes,1,85.0,0.1,76.5,East
TXN-0482,2023-08-13,CUST-1057,50,Female,Home Appliances,Air Conditioner,2,650.0,0.15,1105.0,East
TXN-0483,2023-05-31,CUST-1115,53,Male,Electronics,Laptop,2,950.0,0.05,1805.0,North
TXN-0484,2023-07-31,CUST-1454,34,Female,Electronics,Smartwatch,2,200.0,0.1,360.0,North
TXN-0485,2023-02-19,CUST-1053,64,Female,Electronics,Tablet,5,350.0,0.05,1662.5,North
TXN-0486,2023-12-16,CUST-1129,63,Female,Electronics,Laptop,5,950.0,0.25,3562.5,East
TXN-0487,2023-01-04,CUST-1061,22,Male,Home Appliances,Vacuum Cleaner,2,160.0,0.05,304.0,East
TXN-0488,2023-12-23,CUST-1159,34,Male,Apparel,Jeans,3,60.0,0.25,135.0,North
TXN-0489,2023-01-07,CUST-1463,22,Male,Apparel,Running Shoes,2,85.0,0.1,153.0,West
TXN-0490,2023-03-03,CUST-1349,24,Female,Home Appliances,Coffee Maker,5,75.0,0.05,356.25,South
TXN-0491,2023-07-26,CUST-1245,63,Female,Home Appliances,Air Conditioner,5,650.0,0.1,2925.0,East
TXN-0492,2023-08-11,CUST-1164,37,Male,Apparel,Jeans,3,60.0,0.15,153.0,South
TXN-0493,2023-10-03,CUST-1268,61,Male,Apparel,T-Shirt,2,25.0,0.0,50.0,South
TXN-0494,2023-05-04,CUST-1423,43,Unknown,Electronics,Smartphone,5,550.0,0.15,2337.5,East
TXN-0495,2023-05-23,CUST-1354,46,Male,Apparel,Jeans,2,60.0,0.2,96.0,North
TXN-0496,2023-04-14,CUST-1265,24,Male,Apparel,Jeans,4,60.0,0.05,228.0,East
TXN-0497,2023-10-19,CUST-1471,59,Female,Electronics,Smartphone,3,550.0,0.0,1650.0,North
TXN-0498,2023-10-20,CUST-1230,49,Female,Home Appliances,Coffee Maker,3,75.0,0.2,180.0,South
TXN-0499,2023-01-22,CUST-1116,58,Female,Electronics,Tablet,4,350.0,0.25,1050.0,North
TXN-0500,2023-08-26,CUST-1201,59,Female,Apparel,T-Shirt,4,25.0,0.0,100.0,North
TXN-0501,2023-03-21,CUST-1077,65,Female,Home Appliances,Air Conditioner,1,650.0,0.0,650.0,East
TXN-0502,2023-07-02,CUST-1430,38,Female,Home Appliances,Coffee Maker,2,75.0,0.2,120.0,South
TXN-0503,2023-12-06,CUST-1450,28,Female,Electronics,Laptop,1,950.0,0.05,902.5,East
TXN-0504,2023-03-18,CUST-1149,23,Female,Home Appliances,Coffee Maker,3,75.0,0.05,213.75,South
